SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21오후5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,실측_1,실측_2,실측_CA,실측_ca_x,실측_ca_y,실측_to,실측_to_x,실측_to_y,장소,고도,기압,온도,습도,풍속,풍향,강수량,직사광선,프로/아마,볼타입,
Wave,20250121_163845, SI_2025.01.21_16.38.45_524,33.41,31.59,-1.84,5867.2,-210.1,5870.9,-2.1,82.5,87.4,31.9,0,-0.5,60.4,-0.2,33.8,33.11,-5.02,8359.2,41.9,8347.9,0,0,0, , GCQ,20250121_163829, Iron,  Standard,33.7,33,-1.3,3507,-122,-2,3509,86.7,94.7,-3.2,47.3,20.6,31.3,1.08,-0.8,3.2,-5.1,-2.1,42.4,2627.1,11,-28.9, , TM4,20250121_163829, 2025-01-21 PM 4:38:29, , , Unknown Player, 9 Iron, Premium,29.807,-1.6,3.2,3.6,59.58,2.25,36.734,-2.08,-5.28,33.3251,1.118,32.053,-1.25,3499.73, Measured,9.598,52.19969559,19.76812889,-0.914092026,86.20459026,0.121656927,-0.208626777,4.558892,86.00496908,0.108976189,46.14375219,22.06938744,4.545811,96.28013604,0.759044757,63.53323571,-13.87937182,-18.34596369,1.985, , ,86.0,96.3, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163826, SD_2025.01.21_16.38.26_075,32.59,29.36,0.11,8023.8,383,8033,2.7,83.2,85.6,33,98765,98765,98765,98765,33.66,32.4,-3.16,6118.5,-92.2,6133.2,-1.6,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_163859, SI_2025.01.21_16.38.59_525,31.22,36.54,4.22,6354.2,203.5,6357.5,1.8,72.6,76.2,31.9,-6.2,2.1,62.5,-2.5,0,0,0,0,0,0,0,0,0, , GCQ,20250121_163843, Iron,  Standard,32.4,38.3,5.4,3270,512,8.9,3310,80,86.8,11.9,51.4,22.8,30.7,1.05,-1.4,2,4.2,-3.2,46.2,2632.4,5,-22.2, , TM4,20250121_163843, 2025-01-21 PM 4:38:43, , , Unknown Player, 9 Iron, Premium,28.389,-1,1.6,2.2,63.341,0.955,41.803,7.062,5.462,32.1683,1.1331,37.247,6.251,3283.25, Measured,10.606,48.99801636,21.498742,6.582182427,79.204814,13.62474356,0.582895989,4.557535,79.6982165,13.72890773,49.89969404,22.61142731,4.591445,88.64209797,15.61362028,66.02212587,-11.2225663,-17.75922206,5.099, , ,80.9,90.0, , , , TRUE,99%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163840, SD_2025.01.21_16.38.40_076,31.59,35.45,6.79,7228.2,1239,7333.6,9.7,73,75.3,31.4,98765,98765,98765,98765,31.6,33.67,4.47,6608.4,1003,6648.7,7.8,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_163913, SI_2025.01.21_16.39.13_526,32.36,36.81,0.88,5684.7,576.9,5713.9,5.8,77.3,81.2,24.3,-1,-3.8,55.9,-5.8,33.79,35.46,-1.57,7500.9,53.7,7512.4,0.6,0,0, , GCQ,20250121_163857, Iron,  Standard,33.7,39.4,1.3,2236,132,3.4,2240,87.7,96.2,3.7,51.7,25.4,31.1,1.08,-1.6,1.3,0,-1.8,45.8,2673.5,5,-21.7, , TM4,20250121_163857, 2025-01-21 PM 4:38:57, , , Unknown Player, 9 Iron, Premium,29.417,-0.6,1,1.3,62.335,0.689,42.071,0.552,-0.448,33.2492,1.1303,39.047,0.606,2233.3, Measured,0,47.76529312,19.53654842,1.889714771,79.34876417,5.73812701,-1.106064338,4.222943,78.47031951,5.593231259,50.96772914,21.37142754,4.157074,87.6863949,7.082440038,64.08033453,-7.994725287,-21.17025033,4.765, , ,78.7,88.0, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163855, SD_2025.01.21_16.38.55_077,32.63,36.22,3.05,7122.6,1234,7451.5,9.8,77.7,79.7,31.8,3.2,3.3,73.1,5.3,30.75,28.8,-1.38,3407.6,93,3360.8,-0.9,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_163927, SI_2025.01.21_16.39.27_527,32.38,36.49,-1.32,6565.1,183.9,6567.7,1.6,76.3,79.6,30.4,-1,-2.2,57.7,-3.2,0,0,0,0,0,0,0,0,0, , GCQ,20250121_163911, Iron,  Standard,33.6,37.9,-1.5,2497,253,5.8,2510,87.3,95.4,0,50.7,24.2,30.3,1.11,-0.8,2,-4,-3.2,44.4,2651.5,5,-25.4, , TM4,20250121_163911, 2025-01-21 PM 4:39:11, , , Unknown Player, 9 Iron, Premium,29.072,-0.6,2.2,1.4,63.511,1.709,40.47,-1.664,-3.864,32.892,1.1314,36.992,-1.228,2552.67, Measured, ,52.66402054,22.40837228,0.897196678,86.72468347,4.355257082,0.16505784,4.705657,86.87263635,4.371577691,48.12114345,23.46867752,4.715118,98.08995116,5.607212924,63.93676051,-6.175116923,-23.97181811, , , ,87.0,98.3, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163908, SD_2025.01.21_16.39.08_078,32.61,36.06,0.42,7087.5,1617,7269.6,12.9,84.5,87.8,33,98765,98765,98765,98765,30.55,30.42,-3.44,3540.1,160.1,3544.8,-0.1,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_163943, SI_2025.01.21_16.39.43_528,36.49,0.23,-2.37,1311.8,-983.1,1639.3,-36.8,1.5,4.5,32.6,0.2,-2,57.3,-1.1,37.23,14.97,-4.17,6200.5,-319.7,6217.4,-2.9,0,0, , GCQ,20250121_163928, Iron,  Standard,37.2,3.6,-2.8,1620,425,14.7,1675,32.5,88.1,-0.3,4.4,1.5,30.9,1.2,-0.9,2,-2.2,0,45.9,2295.1,23,-47, , TM4,20250121_163928, 2025-01-21 PM 4:39:28, , , Unknown Player, 9 Iron, Premium,29.816,-0.4,2.2,0.7,60.452,1.986,3.603,-3.264,-5.464,37.247,1.2492,2.427,-1.646,1653.09, Measured,-76.517,7.497880936,0.163987288,-0.342693924,19.62682116,-1.19058156,-0.314101529,0.554004,14.7103463,-0.823135374,2.668300133,34.6321907,0.410122,64.62959985,-4.383431505, ,-23.84618167,-7.125293428,-0.401, , ,14.7,64.8, , , , TRUE,133%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163925, SD_2025.01.21_16.39.25_079,36.92,3.01,-1.55,1138.9,-266.1,1169.6,-13.2,22.7,38.2,31.4,98765,98765,98765,98765,37.28,19.64,0.2,5544.7,-202.9,5622.7,-3.4,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_163957, SI_2025.01.21_16.39.57_529,30.05,38.61,2.56,6529.7,451.7,6545.3,4,67.4,70.6,30.5,0.3,-0.4,60.4,-0.9,0,0,0,0,0,0,0,0,0, , GCQ,20250121_163942, Iron,  Standard,31.4,40.7,3.5,2147,429,11.3,2189,78,85.8,9.2,51.6,22.8,29.6,1.06,-0.7,2.6,-0.2,-2.9,47.1,2553.6,-6,-23.1, , TM4,20250121_163942, 2025-01-21 PM 4:39:42, , , Unknown Player, 9 Iron, Premium,28.038,-0.2,2.4,0.2,62.808,2.236, , , ,30.6399,1.0928,40.192,2.504, , Undefined,13.004,45.56745911,20.75335165,3.848291977,73.84726047,9.369158279,-0.271424399,4.349586,73.64362686,9.327220995,52.94051102,22.04854393,4.334202,75.81551661,9.77382995,64.16743811,-2.102105173,-21.28704616,6.127, , ,74.2,76.4, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163939, SD_2025.01.21_16.39.39_080,30.35,36.76,4.07,6079.3,1331,6223.3,12.3,70,73,31.4,98765,98765,98765,98765,30.02,34.26,1.84,5446.3,513.7,5482.4,4.6,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164017, SI_2025.01.21_16.40.17_530,30.92,35.65,0.37,6008.2,588.1,6036.9,5.6,72.2,76.2,30.3,1.7,-2.9,60.7,-2.5,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164002, Iron,  Standard,31.7,37.2,1,2907,126,2.5,2910,78.9,87.4,2.5,49.6,21,29.1,1.09,-1.4,1.3,-0.7,-2.9,44.8,2596.8,2,-20.2, , TM4,20250121_164002, 2025-01-21 PM 4:40:02, , , Unknown Player, 9 Iron, Premium,27.547,-0.2,1.2,0.4,64.233,0.977,40.62,-0.559,-1.759,31.1801,1.1319,36.367,-0.317,2947.11, Measured,5.633,46.84298325,19.79260212,1.239099008,77.76166594,3.931720671,-0.847457153,4.453138,77.02272311,3.855323035,48.62042415,22.12618065,4.402542,86.789349,4.857149324,64.95723972,-5.198303091,-19.72287678,4.281, , ,77.1,86.9, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163959, SD_2025.01.21_16.39.59_081,31.05,35.33,1.95,6427.3,619,6457,5.5,74.2,77.2,29.8,98765,98765,98765,98765,31.43,36.64,-0.78,5961.6,84.8,5920.3,0.5,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164032, SI_2025.01.21_16.40.32_531,32.04,37.47,-1.82,5288.5,435.9,5306.4,4.7,76.4,80.7,24.3,3.2,-5.4,59.5,-3.5,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164017, Iron,  Standard,33.4,38.7,-1.9,2209,-65,-1.7,2210,87.3,95.8,-3.8,50.9,24.6,31,1.08,-0.3,1.9,2.7,-5.4,44.3,1541.2,12,-23.8, , TM4,20250121_164016, 2025-01-21 PM 4:40:16, , , Unknown Player, 9 Iron, Premium,28.722,-0.8,1.8,1.8,65.11,1.251,40.762,0.479,-1.321,32.8873,1.145,37.758,0.604,2195.41, Measured,-6.143,50.38941574,22.50637224,-0.992497743,82.16497584,-1.460299159,-1.794788726,4.536543,80.83301148,-1.446708902,52.88561353,24.12050438,4.444824,90.20047464,-1.54258814,64.70832039,-7.961560049,-22.36739469,-2.299, , ,80.8,90.2, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164014, SD_2025.01.21_16.40.14_082,32.2,34.59,0.43,6350.6,85,6351.2,0.8,78.7,81.9,31.4,98765,98765,98765,98765,29.38,27.16,-2.8,2869.2,-30.8,2850,-1.5,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164047, SI_2025.01.21_16.40.47_532,30.57,32.67,-2.62,5483.5,-348.4,5494.6,-3.6,72.2,77.4,28.8,0,-0.3,64.6,0.3,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164032, Iron,  Standard,31.2,35,-1.3,2756,-397,-8.2,2784,77.8,87.1,-5.2,46.8,18.6,30.9,1.01,-0.9,1.6,2,-4.9,41.5,1114.5,-16,-8.2, , TM4,20250121_164032, 2025-01-21 PM 4:40:32, , , Unknown Player, 9 Iron, Premium,29.116,1.4,3,-2.8,73.164,3.443,38.166,-2.934,-5.934,30.9093,1.0616,34.198,-2.092,2763.07, Measured,-5.398,41.57928467,15.00753708,-1.942622154,58.68030431,-2.987778889,9.624093886,2.86087,71.79251833,-3.338354684,42.66640073,22.76715851,3.636111,85.22497735,-3.572037522,64.6623007,14.09817938,-13.59127564,-0.718, , ,71.9,85.3, , , , TRUE,82%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164029, SD_2025.01.21_16.40.29_083,30.34,32.33,-0.08,6455.6,-1244,6574.4,-10.9,74.8,76.7,31.4,98765,98765,98765,98765,30.09,33.26,-4.41,5118.9,350,5132.3,3.5,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164103, SI_2025.01.21_16.41.03_533,34.74,34.23,-2.63,6365.7,-592.1,6393.2,-5.3,85.4,89.4,32,0.6,0.8,64.8,2,35.66,33.14,-4.33,7035.5,-614.6,7109.9,-5.4,0,0, , GCQ,20250121_164048, Iron,  Standard,35.3,34.8,-2.4,2726,-431,-9,2760,94.7,103.7,-9.1,48.9,24.1,31.8,1.11,-0.6,5.2,-1.8,-4.8,40.8,1675,6,-16.5, , TM4,20250121_164048, 2025-01-21 PM 4:40:48, , , Unknown Player, 9 Iron, Premium,29.379,0,5.2,-0.3,67.076,5.247,37.043,-1.373,-6.573,34.8014,1.1846,33.55,-0.564,2747.23, Measured,-6.888,56.53442764,22.852758,-2.78507364,92.37355847,-7.071323549,-1.044460107,4.85127,91.46941347,-6.950021266,48.80972589,23.26937675,4.792167,101.9776737,-8.349818691,63.93791019,-5.942436493,-12.88924513,-6.052, , ,91.7,102.3, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164045, SD_2025.01.21_16.40.45_084,34.92,33.07,-1.55,7756.4,-48,6849.4,-0.1,89.8,92.9,31.9,-13.4,1.7,67.1,-4.8,33.14,28.03,-4.81,3626.3,-84.8,3633.8,-2.8,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164121, SI_2025.01.21_16.41.21_535,35.46,36.86,-0.73,6764.5,496.2,6782.7,4.2,85.6,88.9,33.5,3.2,-3.1,60.6,0.7,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164106, Iron,  Standard,36.8,38.8,-0.9,2534,48,1.1,2534,98.8,107.4,-1,53.1,30,34.5,1.06,0.5,3.7,0,-2.7,43.8,1931.6,-7,-18.5, , TM4,20250121_164106, 2025-01-21 PM 4:41:06, , , Unknown Player, 9 Iron, Premium,32.561,0.6,3.2,-1.7,61.439,3.471,40.899,-1.641,-4.841,36.2709,1.1139,37.777,-1.129,2534.79, Measured,4.557,60.4728508,27.46872301,0.775876345,96.69325386,3.754181394,-0.140351749,5.104404,96.58384942,3.742751054,51.97433104,25.29229927,5.097367,106.6193385,4.789810584,62.8809783,1.686058575,-18.09691845,5.644, , ,96.7,106.7, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164103, SD_2025.01.21_16.41.03_085,35.45,36.15,-0.01,5057.8,-194,5061.5,-2.2,83.4,85,34.5,98765,98765,98765,98765,35.49,30.65,-2.04,7529,-220.1,7526.9,-1.8,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164138, SI_2025.01.21_16.41.38_536,34.06,35.97,1.34,6703.2,1022.4,6780.8,8.7,81.8,85,35,3.2,-3.5,57.9,-0.9,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164123, Iron,  Standard,35.2,37.2,2.1,3462,126,2.1,3464,90.5,97.7,4.7,52,26.1,34,1.04,0.3,4,0.6,-1.8,41.9,2823.8,-7,-24.2, , TM4,20250121_164123, 2025-01-21 PM 4:41:23, , , Unknown Player, 9 Iron, Premium,32.507,1.2,1.4,-2.8,57.053,2.182,40.822,2.128,0.728,34.6696,1.0665,36.293,2.031,3485.87, Measured,1.347,55.45966339,24.57290957,2.628731904,87.26267707,5.630810954,2.440691323,4.790215,89.30852306,5.808999694,50.65039026,23.83764267,4.92575,98.10687824,6.56841751, , , ,2.647, , ,89.5,98.3, , , , TRUE,98%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164120, SD_2025.01.21_16.41.20_086,34.44,33.66,2.37,6290.3,561,6315.2,5.1,83.8,86.7,34.5,98765,98765,98765,98765,34.13,33.41,0.73,7113.7,552.3,7083.9,4,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164153, SI_2025.01.21_16.41.53_537,39.81,13.21,2.82,3020,565.8,3072.6,10.6,92.9,113.3,32.4,-2,0,57.5,-2.4,41.16,14.48,-1.2,5134,-359.2,5171.4,-4,0,0, , GCQ,20250121_164138, Iron,  Standard,40.5,13.5,2.3,4275,1372,17.8,4490,99.1,114.3,16.5,26.8,9.4,32.2,1.26,-1,2.5,2,-0.9,51.6,2646.3,6,-51.2, , TM4,20250121_164137, 2025-01-21 PM 4:41:37, , , Unknown Player, 9 Iron, Premium,31.903,2.3,-0.1,-5.6,59.774,1.079,17.738,3.21,3.31,40.7136,1.2762,12.952,2.091,4433.01, Measured,21.151,57.08378601,8.802929425,5.647259596,98.2482641,14.64428674,-0.967898057,3.596891,96.29095156,14.12382035,25.51767587,23.49596596,3.503579,118.8245916,20.04432295,65.96410443,5.366676201,-26.73277332,10.639, , ,97.3,120.5, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164135, SD_2025.01.21_16.41.35_087,40.19,13.4,3.4,5853.2,1656,6082.9,15.8,89.4,102,31.4,98765,98765,98765,98765,41.51,23.43,2.46,5553.7,40.5,5544.3,0.7,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164206, SI_2025.01.21_16.42.06_538,31.47,33.38,1.17,4948.9,873.5,5025.4,10,76,81.5,25.9,3.2,-5,55.4,-0.2,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164151, Iron,  Standard,32.5,35.1,2.8,3861,263,3.9,3870,80.6,87.9,6.1,48.9,20.6,31.6,1.03,0.6,4.5,-0.7,-0.7,46.6,2781.6,17,-31.1, , TM4,20250121_164151, 2025-01-21 PM 4:41:51, , , Unknown Player, 9 Iron, Premium,30.29,0,3.2,0.3,56.776,2.962,39.622,2.733,-0.467,32.0231,1.0572,34.151,2.804,3887.24, Measured,15.155,48.83901215,18.73360469,3.068855812,81.90544212,6.175531551,-0.905370077,4.307809,81.09382229,6.101709171,47.7581121,22.03136063,4.252861,89.9870578,6.90819685,63.12912025,-16.90094694,-19.1512264,2.139, , ,81.3,90.3, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164203, SD_2025.01.21_16.42.03_000,32.25,31.04,4.85,8801.9,246,8805.3,1.6,80.1,82.1,32.1,-0.6,-11.2,43.2,-17.3,33.07,33.81,1.29,5560.5,358.2,5565.8,2.9,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164221, SI_2025.01.21_16.42.21_539,32.53,33.45,2.68,6529.6,-629.9,6559.9,-5.5,77.9,81.9,31.9,-3.2,5.7,62.2,4.4,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164206, Iron,  Standard,33.6,34.7,3.6,3654,-274,-4.3,3664,85.4,92.9,3.8,49,21.8,32.9,1.02,3.5,5.3,-2.3,8.7,48.6,819.8,-4,-22.2, , TM4,20250121_164205, 2025-01-21 PM 4:42:05, , , Unknown Player, 9 Iron, Premium,30.824,3,5.6,-6.4,65.511,7.006,39.149,3.617,-1.983,33.3454,1.0818,34.19,3.978,3676.04, Measured,5.629,50.80133438,20.48250139,2.784347631,84.04659793,5.517931717,-0.515859002,4.49671,83.59050337,5.478166383,48.34044081,22.87052345,4.46668,92.89272486,6.287797563,62.27341326,-2.236555241,-14.12845714,-0.322, , ,83.8,93.1, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164214, SD_2025.01.21_16.42.14_001,34.54,37.8,1.69,6345.1,-75,6345.5,-0.7,77,78.5,33,98765,98765,98765,98765,0,0,0,0,0,0,0,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164233, SI_2025.01.21_16.42.33_540,33.2,36.96,0.26,6807.2,-494.4,6825.1,-4.2,78.2,81.5,31.9,0,2.8,59.2,3.4,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164217, Iron,  Standard,35,38.8,0.8,2599,-31,-0.7,2599,91.6,100.1,1.1,52.3,27,32.2,1.09,1.6,5.9,-6.5,-3.7,47.6,2895.2,-13,-27.4, , TM4,20250121_164217, 2025-01-21 PM 4:42:17, , , Unknown Player, 9 Iron, Premium,30.324,1.2,5,-3,61.365,5.73,41.289,-0.495,-5.495,34.4661,1.1366,37.946,0.147,2586.43, Measured,2.1,55.67771912,24.99754589,1.806138349,90.23283071,5.158346824,-0.520353095,4.935954,89.81543787,5.11239367,51.11117779,23.98790169,4.908202,99.59550098,6.184912135,64.17553267,5.872555715,-20.60288804,4.882, , ,90.0,99.8, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164229, SD_2025.01.21_16.42.29_002,37.45,16.63,2.99,4821.2,255,4827.9,3,90.5,100,31.4,98765,98765,98765,98765,38.99,22.75,2.04,6116.4,-175,6075,-2.1,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164248, SI_2025.01.21_16.42.48_541,37.44,17.16,2.73,3232,1038.2,3394.6,17.8,90.4,108.4,33.7,2.7,-2.3,56.6,-1.3,38.82,18.29,-0.43,6390.6,132.3,6406.2,1.2,0,0, , GCQ,20250121_164232, Iron,  Standard,38.2,17.1,2.5,5168,108,1.2,5169,96.4,108.7,5.6,32.6,11.9,32.4,1.18,-0.3,4.3,-0.8,-1.9,44.8,2648,-1,-40.1, , TM4,20250121_164232, 2025-01-21 PM 4:42:32, , , Unknown Player, 9 Iron, Premium,31.003,-0.4,3.2,0.9,59.027,2.84,22.348,2.196,-1.004,38.2731,1.2345,16.299,2.472,5140.19, Measured,0.653,56.74567413,11.4601474,2.767791803,95.00481987,4.676324283,-0.247559311,3.869332,94.612702,4.658716752,32.12226407,22.05430222,3.848324,110.5786849,5.376257197,66.22338617,-2.479968524,-9.878911009,0.579, , ,94.7,110.7, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_164303, SI_2025.01.21_16.43.03_542,33.23,35.39,0.71,6227.8,333.8,6236.7,3.1,80.2,83.9,31.9,2.5,-1.1,60.3,0.2,0,0,0,0,0,0,0,0,0, , GCQ,20250121_164248, Iron,  Standard,34,36.7,1.9,3499,48,0.8,3499,86.2,93.2,3.4,51,23.9,32.2,1.06,0.3,4.1,-2.1,-2.2,46.1,2704.3,0,-29.7, , TM4,20250121_164248, 2025-01-21 PM 4:42:48, , , Unknown Player, 9 Iron, Premium,30.581,-0.2,3,0.6,57.636,2.754,40.952,0.954,-2.046,33.6684,1.101,36.295,1.27,3484.54, Measured,7.638,53.63713455,22.87820142,2.148885982,88.16398996,5.270114733,-0.973378925,4.851167,87.33388202,5.186790875,49.27602689,22.82957268,4.795382,96.45145996,6.095806259,64.24165505,-4.062276422,-19.26650786,3.253, , ,87.5,96.6, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164245, SD_2025.01.21_16.42.45_003,33.42,35.66,2.25,6456.5,700,6494.3,6.2,101.2,105.2,33,98765,98765,98765,98765,32.71,34.09,-0.48,6507.9,348,6495.4,2.5,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
