SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-17¿ÀÈÄ4:5Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,Date-Time(Max),ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250117_152304, SI_2025.01.17_15.23.04_226, 56.33, 14.15, 2.61, 3361.0, 627.3, 3419.0, 10.6, 176.4, 191.4, 41.0, -0.1, -0.1, 51.0, -1.0, 57.22, 14.64, -0.01, 3084.6, 303.4, 3113.5, 6.2, 0, 1, , GCQ,20250117_152252, Iron,  Standard,  57.2,  13.7,  2.9,  2776,  -272,  -5.6,  2789,  186.9,  201.7,  1.4,  36.6,  23.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152252, 2025-01-17 PM 3:22:52, , , Unknown Player, 7 Iron, Premium, 40.696, 1.7999999999999998, -1.7999999999999998, -5.199999999999999, 49.483000000000004, -0.522, 15.415999999999999, 2.0060000000000002, 3.806, 57.6313, 1.4161, 13.337000000000002, 1.3850000000000002, 2771.84, Measured, 5.223000000000001, 98.27204132080078, 21.55938145953724, 3.521996119052011, 152.07750728807952, 8.898239995152128, 3.6530466694778143, 4.509091, 157.4539734196549, 9.473744707625954, 34.70619406257781, 28.073808670043945, 4.742348, 181.2737337491526, 12.023553019713724, 53.808038204077064, -0.14542662913521878, -5.826437040324251, 5.672, , , , , , , , TRUE, , , , , Max,20250117_152252, 1894,  57.4,  14.5,  2.4,  2390.9,  42.7,  2391.3,  1.0,  38.3,  4.3,  11.4,  4.0,  14.9,  -7.5,  3.9,  -100.9,  52.5,  7.1,  5.8,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:22:52, , GRadar,20250117_152249, SD_2025.01.17_15.22.49_003, 56.90, 14.48, 2.32, 2912.7, 511.0, 2957.2, 10.0, 171.8, 186.1, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 57.28, 15.25, -0.19, 3195.8, -189.1, 3198.7, -4.7, 0, 1, , 
Wave,20250117_152335, SI_2025.01.17_15.23.35_227, 58.55, 13.71, -3.42, 3837.4, 206.5, 3842.9, 3.1, 184.6, 197.4, 41.0, -2.8, -3.6, 48.0, -6.8, 73.97, 18.05, -0.96, 7007.9, 223.2, 6969.8, 4.5, 0, 1, , GCQ,20250117_152323, Iron,  Standard,  59.2,  13.1,  -2.4,  3068,  198,  3.7,  3074,  193.1,  208.0,  -2.4,  38.2,  25.2,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152323, 2025-01-17 PM 3:23:23, , , Unknown Player, 7 Iron, Premium, 40.413, 0.4, -4.6, -1.2, 46.14800000000001, -4.419, 14.101000000000003, -2.882, 1.718, 59.4309, 1.4706, 11.797, -3.1850000000000005, 3066.77, Measured, 13.025000000000002, 116.3204574584961, 24.859538349508547, -3.027682251618328, 174.69052378880212, 2.1188404612754734, 3.0689394365504747, 5.396445, 178.5633346073693, 2.5552068843897753, 38.905189123537866, 27.615821838378906, 5.577737, 198.06850503999794, 4.719392169917434, 55.19720350913331, -5.97097391066463, -5.916673163934576, 12.471, , , , , , , , TRUE, , , , , Max,20250117_152323, 1896,  59.5,  13.8,  -2.9,  3629.3,  -1346.5,  3871.0,  -20.4,  39.7,  5.7,  1.6,  2.8,  12.4,  -2.7,  -1.5,  -70.0,  58.4,  7.7,  8.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:23:23, , GRadar,20250117_152320, SD_2025.01.17_15.23.20_004, 59.17, 13.02, -3.13, 2841.8, 536.6, 2892.0, 10.7, 175.8, 183.1, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 60.43, 18.26, -3.70, 3623.6, -329.8, 3659.0, -7.3, 0, 1, , 
Wave,20250117_152401, SI_2025.01.17_15.24.01_228, 58.96, 13.17, -5.32, 4039.3, -762.7, 4110.7, -10.7, 183.5, 195.6, 42.5, -4.1, -3.0, 48.4, -7.0, 74.73, 18.09, -1.67, 7324.7, 326.2, 7376.8, 4.5, 0, 1, , GCQ,20250117_152349, Iron,  Standard,  59.4,  12.1,  -4.1,  2606,  -209,  -4.6,  2614,  195.8,  212.3,  -22.6,  34.1,  21.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152349, 2025-01-17 PM 3:23:49, , , Unknown Player, 7 Iron, Premium, 40.794, 0.2, -4.6, -0.8, 47.152, -4.683, 13.595999999999998, -4.793999999999999, -0.19400000000000003, 59.7428, 1.4645, 11.655999999999999, -4.792, 2575.09, Measured, -5.086999999999999, 108.55098724365234, 16.9966779200621, -11.738237391158217, 175.2797070892428, -20.67156290073662, -2.924521039342832, 5.202555, 170.5935438036866, -20.039236154386092, 30.78090320909837, 26.71094512939453, 4.996365, 196.0996844143823, -23.459625254517878, 57.06722112793987, -3.3748977055034577, -4.396355443781467, -5.816, , , , , , , , TRUE, , , , , Max,20250117_152349, 1897,  59.9,  12.7,  -4.3,  2552.6,  -273.8,  2567.2,  -6.1,  40.0,  -2.0,  12.4,  -4.6,  19.9,  12.3,  -7.9,  114.8,  62.8,  -6.6,  -0.7,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:23:49, , GRadar,20250117_152346, SD_2025.01.17_15.23.46_005, 59.43, 12.15, -4.54, 1234.0, -48.8, 1235.0, -2.3, 183.3, 205.6, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 60.43, 18.34, -5.06, 3256.1, -557.9, 3334.7, -12.0, 0, 1, , 
Wave,20250117_152424, SI_2025.01.17_15.24.24_229, 56.65, 13.59, -0.20, 3776.2, 98.5, 3777.5, 1.5, 176.4, 190.5, 41.0, -2.6, -0.8, 51.2, -3.6, 56.89, 15.74, -4.15, 3178.6, 219.3, 3195.2, 3.0, 0, 0, , GCQ,20250117_152413, Iron,  Standard,  56.6,  13.8,  -0.2,  2093,  -164,  -4.5,  2099,  188.9,  207.8,  -7.2,  32.4,  20.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152412, 2025-01-17 PM 3:24:12, , , Unknown Player, 7 Iron, Premium, 40.68, 1.4000000000000001, -3, -4.2, 50.35000000000001, -1.9379999999999997, 14.770000000000001, -1.101, 1.899, 57.0453, 1.4023, 13.151000000000002, -1.344, 2074.7, Measured, 4.631, 108.01038360595703, 19.07282205188878, -1.1850621089242799, 171.60693500694003, 0.2818695139141067, -2.431879143738608, 5.459578, 168.31257730516006, 0.1531400374517998, 35.512959036514616, 24.50662612915039, 5.293208, 188.85131592811499, 0.934639349558362, 54.42515703481413, 3.0274610855280826, -6.351146574566296, 4.101, , , , , , , , TRUE, , , , , Max,20250117_152413, 1898,  57.0,  14.6,  -0.7,  2120.4,  -66.8,  2121.4,  -1.8,  38.1,  -0.3,  0.1,  -3.0,  24.5,  5.0,  -1.6,  73.8,  60.1,  -2.4,  13.4,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:24:13, , GRadar,20250117_152410, SD_2025.01.17_15.24.10_006, 56.79, 12.65, -0.88, 2926.6, 337.0, 2945.9, 6.6, 173.4, 192.9, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 57.99, 19.30, -2.61, 3029.0, -583.9, 3161.4, -14.1, 0, 1, , 
Wave,20250117_152448, SI_2025.01.17_15.24.48_230, 56.03, 12.47, -3.98, 3091.8, -509.2, 3133.4, -9.4, 173.0, 190.8, 41.0, -0.5, -2.4, 52.1, -2.6, 56.78, 14.49, -5.77, 3068.0, 340.0, 3108.0, 5.5, 0, 0, , GCQ,20250117_152436, Iron,  Standard,  56.5,  12.7,  -2.5,  2024,  42,  1.2,  2024,  185.5,  208.4,  -7.6,  29.7,  18.4,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152436, 2025-01-17 PM 3:24:36, , , Unknown Player, 7 Iron, Premium, 39.885, 1.6, -2.4, -4.7, 51.627, -1.308, 13.624999999999998, -3.8419999999999996, -1.442, 56.9555, 1.428, 12.038000000000002, -3.6620000000000004, 2019.75, Measured, 6.048, 103.21842193603516, 17.761993725552102, -4.4025374908791255, 161.07984855531694, -3.984316162978179, 0.6625999710843179, 5.019681, 162.11243383172254, -3.9548640677843707, 32.90380281193215, 25.765058517456055, 5.067426, 185.7934928844185, -3.2754909836852324, 55.04307507623766, -8.071138040101694, -4.536463300845111, 6.404, , , , , , , , TRUE, , , , , Max,20250117_152436, 1899,  56.9,  13.4,  -3.2,  2130.7,  74.4,  2132.0,  2.0,  38.1,  -2.0,  6.8,  -4.8,  18.7,  6.8,  -6.5,  119.5,  52.6,  -10.9,  2.9,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:24:36, , GRadar,20250117_152433, SD_2025.01.17_15.24.33_007, 56.64, 12.78, -3.06, 3040.4, 497.0, 3080.7, 9.3, 169.3, 192.7, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 57.21, 16.62, -4.38, 3328.9, -524.5, 3418.9, -9.7, 0, 0, , 
Wave,20250117_152519, SI_2025.01.17_15.25.19_231, 59.35, 10.49, -0.70, 3107.4, 13.4, 3107.4, 0.2, 185.8, 203.6, 44.0, -1.6, -1.0, 49.4, -2.8, 74.73, 17.77, -0.63, 7768.8, 448.2, 7791.9, 7.0, 0, 1, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,20250117_152507, 2025-01-17 PM 3:25:07, , , Unknown Player, 7 Iron, Premium, 41.499, 1.2, -2.2000000000000006, -3.4000000000000004, 48.93500000000001, -1.3820000000000001, 12.143999999999998, -1.488, 0.7120000000000001, 60.4424, 1.4565, 9.645999999999999, -1.6770000000000005, 3364.02, Measured, 10.763, 118.27022552490234, 24.350075486444855, 3.4505802959675678, 142.6260267365151, 7.000048963062679, 18.685186109907665, 4.57949, 168.68747826614256, 10.747274726459255, 44.3843417561632, 23.57412338256836, 6.089516, 181.20472961661736, 12.478338855778606, 54.98384173874244, 3.367908122950715, -5.886268292738573, 15.669, , , , , , , , TRUE, , , , , Max,20250117_152507, 1900,  60.2,  10.8,  -0.8,  3235.1,  10.8,  3235.1,  0.2,  40.2,  5.1,  6.1,  2.3,  13.0,  -7.1,  -5.1,  -56.5,  52.4,  7.1,  7.2,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:25:07, , GRadar,20250117_152504, SD_2025.01.17_15.25.04_008, 59.16, 10.45, -1.00, 2557.2, 796.4, 2678.3, 17.3, 184.2, 203.9, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 60.47, 15.43, -1.45, 3300.0, -200.7, 3345.8, -3.9, 0, 0, , 
Wave,20250117_152556, SI_2025.01.17_15.25.56_232, 56.01, 10.76, 0.58, 2799.0, 288.9, 2813.8, 5.9, 169.6, 189.7, 41.0, -0.9, -0.8, 48.5, -2.1, 47.76, 21.49, -0.72, 3107.0, 69.6, 3133.3, 1.3, 0, 0, , GCQ,20250117_152544, Iron,  Standard,  57.2,  10.3,  1.9,  2699,  -743,  -15.4,  2799,  176.2,  193.5,  -15.4,  29.2,  16.1,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152544, 2025-01-17 PM 3:25:44, , , Unknown Player, 7 Iron, Premium, 40.099, 1.4, -1, -4.1, 49.245000000000005, 0.083, 12.037000000000003, 1.55, 2.55, 57.2856, 1.4286, 9.897000000000002, 1.023, 2802.14, Measured, -13.733, 99.13162231445312, 12.76885908999462, -2.0618265237773703, 159.743055074166, -7.570166453830924, -1.8895757235361152, 4.641484, 156.24573174001281, -7.15063902579529, 27.30277371272852, 25.6021728515625, 4.485759, 182.71166295327149, -10.25406083344505, 54.35484741018166, 8.632240976277766, -8.395031017616898, -9.937, , , , , , , , TRUE, , , , , Max,20250117_152544, 1902,  57.3,  11.0,  1.4,  2852.9,  0.0,  2852.9,  0.0,  38.2,  5.8,  10.3,  1.4,  9.5,  -12.2,  1.5,  -33.8,  54.4,  6.7,  5.3,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:25:44, , GRadar,20250117_152541, SD_2025.01.17_15.25.41_009, 56.57, 10.69, 1.43, 1627.0, -424.2, 1681.4, -14.6, 160.5, 186.4, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 58.04, 13.92, -0.02, 2960.2, -325.6, 2990.2, -6.9, 0, 0, , 
Wave,20250117_152654, SI_2025.01.17_15.26.54_233, 64.47, 8.18, -9.28, 2089.5, -1437.9, 2536.4, -34.5, 183.8, 211.6, 45.6, 2.5, -2.9, 48.3, 1.5, 63.78, 11.61, -3.68, 1253.4, -1047.1, 1690.5, -41.1, 0, 0, , GCQ,20250117_152642, Iron,  Standard,  63.4,  9.4,  -5.6,  270,  -1521,  -79.9,  1545,  115.9,  166.0,  -47.1,  12.5,  5.6,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152642, 2025-01-17 PM 3:26:42, , , Unknown Player, 7 Iron, Premium, 43.235, 4.599999999999999, -1.7999999999999998, -14.499999999999998, 46.92900000000001, 2.433, 9.565, -7.905, -6.105, 65.2944, 1.5102, 8.953, -7.14, 1410.3, Measured, -57.784000000000006, 75.50730895996094, 5.7275654911231, -13.409446641733165, 81.79278894994245, -14.713088087834898, 5.70044903957521, 1.589486, 151.33166619149986, -29.552087864248065, 12.06081260129153, 30.78603744506836, 3.551475, 197.76625868719296, -39.861413372976045, 56.55995372911252, 6.850902366284369, -0.9241875278568205, -10.875, , , , , , , , TRUE, , , , , Max,20250117_152642, 1903,  63.9,  10.2,  -6.1,  4330.4,  2025.7,  4780.8,  25.1,  42.6,  -7.8,  6.6,  -4.7,  16.0,  0.1,  0.7,  116.8,  67.8,  -19.8,  7.9,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:26:42, , GRadar,20250117_152639, SD_2025.01.17_15.26.39_010, 63.09, 7.85, -6.00, 600.0, -925.0, 1102.6, -57.0, 123.2, 156.7, 45.5, 98765.0, 98765.0, 98765.0, 98765.0, 64.35, 15.29, -1.33, 2578.7, -365.9, 2707.9, -11.2, 0, 1, , 
Wave,20250117_152718, SI_2025.01.17_15.27.18_235, 61.72, 13.13, -0.09, 3265.3, 1.0, 3265.3, 0.0, 201.7, 216.4, 44.1, 0.4, -0.1, 47.5, 0.3, 62.10, 13.14, -0.97, 1920.1, -329.3, 2033.5, -13.5, 0, 0, , GCQ,20250117_152706, Iron,  Standard,  62.1,  12.0,  1.1,  1164,  -632,  -28.5,  1325,  194.1,  228.2,  -26.5,  21.8,  14.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152706, 2025-01-17 PM 3:27:06, , , Unknown Player, 7 Iron, Premium, 42.401, 4, -1.7999999999999998, -13, 44.769, 2.2149999999999994, 12.5, 0.538, 2.338, 62.3459, 1.4704, 11.59, 0.27599999999999997, 1310.78, Measured, -21.116, 102.57316589355469, 14.634954178152528, -4.752142462890178, 172.37280956050577, -13.71928659354087, -2.319929620736808, 4.525661, 167.99709273237428, -13.009416384103773, 26.80393717681309, 29.361997604370117, 4.356499, 201.61168157923925, -18.33865692729483, 52.900348081569554, 18.65121869817005, -5.580499630340702, -13.816, , , , , , , , TRUE, , , , , Max,20250117_152706, 1905,  62.4,  12.9,  0.6,  897.7,  -524.7,  1039.8,  -30.3,  41.6,  3.6,  -0.6,  -1.0,  11.8,  8.6,  6.5,  24.0,  49.7,  2.7,  10.3,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:27:06, , GRadar,20250117_152703, SD_2025.01.17_15.27.03_011, 61.66, 11.85, 0.43, 1061.0, -578.0, 1208.2, -28.6, 181.7, 219.1, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 63.63, 17.92, -0.23, 3314.4, -177.1, 3356.1, -3.7, 0, 1, , 
Wave,20250117_152744, SI_2025.01.17_15.27.44_236, 60.98, 10.44, -1.03, 2317.7, -218.8, 2328.0, -5.4, 195.6, 219.1, 45.8, 2.2, -0.3, 46.8, 2.5, 76.64, 16.86, -1.07, 8312.4, 604.4, 8392.4, 8.8, 0, 1, , GCQ,20250117_152733, Iron,  Standard,  61.5,  10.5,  -0.5,  2397,  104,  2.5,  2399,  203.7,  223.2,  2.4,  31.0,  19.7,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152732, 2025-01-17 PM 3:27:32, , , Unknown Player, 7 Iron, Premium, 42.301, 2.3999999999999995, -0.2, -8.1, 45.693000000000005, 2.127, 11.8, -1.9859999999999998, -1.786, 61.8172, 1.4614, 10.102, -1.655, 2374.51, Measured, 10.106000000000002, 109.98699951171875, 14.57261861719135, -0.9396271845487857, 174.5936093752904, 1.587603429388222, 0.14269616266572316, 4.706776, 174.8818453319227, 1.6044917986841902, 26.362733419123444, 27.715328216552734, 4.718392, 205.20481125648396, 3.383277327847738, 53.16895137886718, -1.7320833625327807, -7.03638974601607, 6.654, , , , , , , , TRUE, , , , , Max,20250117_152732, 1906,  61.9,  11.4,  -1.2,  2216.7,  319.8,  2239.6,  8.2,  41.3,  1.5,  9.2,  1.0,  13.9,  -12.4,  -1.0,  -26.0,  52.0,  2.1,  8.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:27:32, , GRadar,20250117_152730, SD_2025.01.17_15.27.30_012, 60.83, 11.04, -0.97, 1088.0, 331.6, 1137.4, 17.0, 179.7, 204.2, 42.1, -18.0, 0.4, 51.9, -18.2, 62.32, 13.77, -4.17, 2886.1, -288.7, 2957.3, -7.0, 0, 1, , 
Wave,20250117_152808, SI_2025.01.17_15.28.08_237, 61.60, 10.58, -1.48, 2265.5, 54.5, 2266.2, 1.4, 199.8, 223.4, 44.7, 2.3, -2.3, 46.3, 0.3, 79.55, 17.16, -1.27, 7793.0, 368.8, 7897.3, 6.1, 0, 1, , GCQ,20250117_152756, Iron,  Standard,  62.2,  10.7,  0.0,  1051,  -321,  -17.0,  1099,  182.6,  218.6,  -14.0,  17.3,  11.1,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_152756, 2025-01-17 PM 3:27:56, , , Unknown Player, 7 Iron, Premium, 42.162, 2.2000000000000006, -0.4, -7.1, 45.90300000000001, 1.4839999999999998, 10.964, -1.226, -0.826, 62.2928, 1.4775, 10.192, -1.169, 1070.59, Measured, -22.259999999999998, 94.21617889404297, 10.851332431156234, -4.8292675153861895, 165.61954456850674, -12.82885984865171, -2.787330835754834, 4.021441, 158.68137158855228, -11.873666836329436, 20.522312611805045, 32.888057708740234, 3.792892, 202.76572820251624, -17.76329430324281, 52.09999689764805, 10.81232723478725, -4.29706495142075, -8.643, , , , , , , , TRUE, , , , , Max,20250117_152756, 1907,  62.5,  11.5,  -0.3,  961.8,  -307.4,  1009.7,  -17.7,  41.7,  -2.0,  7.4,  0.4,  16.8,  5.7,  11.7,  -9.6,  50.6,  -1.7,  6.7,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:27:56, , GRadar,20250117_152753, SD_2025.01.17_15.27.53_013, 61.76, 10.35, -0.76, 728.0, -400.0, 830.7, -28.8, 165.4, 200.1, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 62.99, 17.02, -2.62, 2808.5, -336.4, 2940.9, -9.4, 0, 1, , 
Wave,20250117_153005, SI_2025.01.17_15.30.05_242, 76.01, 4.97, -4.59, 2197.2, 202.1, 2206.5, 5.3, 250.9, 279.6, 56.2, -2.9, -5.3, 49.2, -8.6, 75.77, 5.88, -7.51, 3176.1, 324.7, 3214.8, 4.9, 0, 0, , GCQ,20250117_152954, Iron,  Standard,  75.9,  5.9,  -3.8,  3235,  163,  2.9,  3239,  248.4,  263.6,  -10.7,  34.5,  22.9,  53.0,  1.43,  -0.2,  -5.2,  1.4,  5.5,  9.8,  2481.5,  0,  -11.1, , TM4,20250117_152954, 2025-01-17 PM 3:29:54, , , Unknown Player, 7 Iron, Premium, 51.874, 0, -6.2, 0, 46.196, -6.514999999999999, 6.727, -4.046, 2.154, 76.1237, 1.4675, 4.933, -4.652, 3201.17, Measured, 5.021, 165.0312042236328, 20.572608622630376, -9.737905152189212, 194.82931534713603, -10.693333982085813, 17.586660742488846, 4.391143, 238.52870856905267, -11.584293648754732, 31.809571115681127, 26.682464599609375, 6.17463, 262.50900510479534, -11.965927942685576, 59.301572793163096, 6.263885733437413, -11.510134934645766, 7.777, , , , , , , , TRUE, , , , , Max,20250117_152954, 1908,  76.3,  6.6,  -4.6,  3175.2,  3.9,  3175.2,  0.1,  50.9,  -5.7,  1.2,  -4.3,  10.1,  -7.9,  14.2,  106.4,  49.2,  -9.5,  7.4,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 15:29:54, , GRadar,20250117_152951, SD_2025.01.17_15.29.51_016, 75.21, 7.96, -3.83, 1491.0, 141.1, 1497.7, 5.4, 259.5, 288.1, 56.5, 98765.0, 98765.0, 98765.0, 98765.0, 76.35, 12.86, -2.85, 2739.4, -116.4, 2805.5, -5.4, 0, 1, , 
Wave,20250117_153118, SI_2025.01.17_15.31.18_243, 77.70, 8.40, -3.29, 2279.8, 782.4, 2410.3, 18.9, 264.6, 285.6, 56.2, 2.0, -7.8, 49.4, -6.8, 77.43, 6.72, -5.64, 2675.5, 95.7, 2701.3, 0.7, 0, 0, , GCQ,20250117_153106, Iron,  Standard,  77.5,  7.9,  -2.9,  2601,  213,  4.7,  2610,  267.3,  284.7,  -3.1,  34.4,  25.6,  53.5,  1.45,  0.5,  -4.0,  1.1,  5.1,  11.5,  1590.1,  2,  -4.9, , TM4,20250117_153106, 2025-01-17 PM 3:31:06, , , Unknown Player, 7 Iron, Premium, 53.257, -0.5, -3.3, 1.7999999999999998, 48.047, -3.905, 8.717, -3.9369999999999994, -0.637, 77.8859, 1.4625, 7.207, -3.8469999999999995, 2617.33, Measured, 6.965999999999999, 174.18309020996094, 25.101488579789034, -6.871959175491619, 201.0795495292946, -6.704912316420082, 22.689950486649117, 4.453571, 255.46834452362725, -5.127408175210411, 34.229809683450064, 28.35968780517578, 6.59106, 280.4673810540515, -4.090197861552225, 61.63661956457263, 7.467260065208339, -8.6068813348969, 12.021, , , , , , , , TRUE, , , , , Max,20250117_153107, 1909,  78.0,  8.7,  -3.5,  2846.4,  -107.2,  2848.5,  -2.2,  52.1,  0.0,  10.7,  3.5,  8.9,  -8.1,  0.2,  -88.3,  53.1,  0.6,  5.3,  0.0,  0.0,  6.4,  0,  ,  2025.01.17 15:31:07, , GRadar,20250117_153103, SD_2025.01.17_15.31.03_017, 77.00, 13.10, -3.29, 1319.3, 167.9, 1329.9, 7.3, 273.5, 284.0, 56.5, 98765.0, 98765.0, 98765.0, 98765.0, 78.19, 13.21, -2.23, 2554.5, -511.7, 2647.8, -12.5, 0, 1, , 
Wave,20250117_153152, SI_2025.01.17_15.31.52_246, 78.96, 9.41, -4.00, 3015.0, 223.8, 3023.3, 4.2, 270.7, 281.7, 56.6, -0.3, -6.5, 49.1, -7.4, 78.59, 8.66, -4.55, 2711.7, 102.4, 2738.4, 1.7, 0, 0, , GCQ,20250117_153140, Iron,  Standard,  78.6,  8.8,  -3.3,  2230,  140,  3.6,  2234,  278.2,  298.2,  -8.6,  32.5,  25.3,  54.2,  1.45,  0.9,  -5.1,  0.7,  4.4,  12.8,  2395.3,  1,  0.5, , TM4,20250117_153140, 2025-01-17 PM 3:31:40, , , Unknown Player, 7 Iron, Premium, 53.394, 0.8, -6, -2.5, 46.143, -5.393, 9.647000000000002, -4.252, 1.748, 79.1899, 1.4831, 8.405, -4.508000000000001, 2228.77, Measured, 5.148, 169.8873291015625, 25.451337599918396, -10.668233594655764, 184.2624177351732, -11.334989850471265, 24.77725970231636, 3.844155, 255.09992160466493, -13.156542300714339, 33.47317381712422, 29.31331443786621, 6.439077, 282.1906686583857, -13.566572261667904, 64.59962218700849, 4.313773260965415, 2.1149845068213815, 6.907, , , , , , , , TRUE, , , , , Max,20250117_153141, 1910,  79.3,  9.7,  -4.2,  2565.6,  -250.3,  2577.8,  -5.6,  52.9,  -4.7,  -1.0,  1.5,  10.6,  -2.0,  7.6,  -37.8,  48.9,  -3.6,  6.6,  0.0,  0.0,  7.7,  0,  ,  2025.01.17 15:31:41, , GRadar,20250117_153137, SD_2025.01.17_15.31.37_018, 78.18, 8.91, -3.57, 1468.0, 79.8, 1470.2, 3.1, 276.4, 308.3, 56.5, 98765.0, 98765.0, 98765.0, 98765.0, 79.10, 13.97, 1.04, 2020.4, -469.1, 2157.7, -16.3, 0, 0, , 
